name	cusip	firstyr	gvkey	lastyr	pdpco	pdpseq	begyr	endyr	match
"MATERIAL TECHNOLOGIES INC"	"576678"	1998	66222	2005	66222	1	1998	2005	1
"MCHENRY METALS GOLF CORP"	"58117F"	1999	66223	2000	66223	1	1999	2000	
"MEDJET INC"	"58501K"	1998	66225	2003	66225	1	1998	2003	1
"NARA BANCORP INC"	"63080P"	1995	66235	2006	66235	1	1995	2006	
"SULPHCO INC"	"865378"	2000	66239	2006	66239	1	2000	2006	1
"IMCOR PHARMACEUTICAL CO"	"45248E"	1998	66242	2005	66242	1	1998	2005	1
"JACOBSON RESONANCE ENTPRSES"	"469830"	1999	66244	2003	66244	1	1999	2003	0
"CHINA MOBILITY SOLUTIONS INC"	"1694EP"	2001	66245	2005	66245	1	2001	2005	
"FLIRTY GIRL INTL INC"	"P41758"	1999	66249	2002	66249	1	1999	2002	0
"BENTLEY COMMERCE CORP"	"08264E"	2001	66253	2004	66253	1	2001	2004	
"YP CORP"	"987824"	2000	66261	2006	66261	1	2000	2006	
"UNITED TENN BANKSHARES INC"	"91307P"	1998	66263	2004	66263	1	1998	2004	
"KEEBLER FOODS CO"	"487256"	1996	66265	2000	66265	2	1996	2000	1
"UCN INC"	"902636"	2004	66268	2006	66268	1	2004	2006	
"DIVERSIFIED SENIOR SERVICES"	"255340"	1997	66269	2000	66269	1	1997	2000	
"MYSTIC FINANCIAL INC"	"628643"	1999	66272	2004	66272	1	1999	2004	
"INPLAY TECHNOLOGIES INC"	"45773L"	1998	66275	2006	66275	1	1998	2006	0
"SPORTS AUTHORITY INC"	"84917U"	1995	66278	2005	66278	2	1995	2005	
"RAIT FINANCIAL TRUST"	"749227"	1998	66281	2006	66281	1	1998	2006	
"HERITAGE FINANCIAL CORP"	"42722X"	1999	66285	2006	66285	1	1999	2006	
"TIMBERLAND BANCORP INC"	"887098"	1998	66286	2006	66286	1	1998	2006	
"MID PENN BANCORP INC"	"59540G"	1999	66288	2006	66288	1	1999	2006	
"HIGH COUNTRY BANCORP INC"	"42965Q"	1999	66289	2003	66289	1	1999	2003	
"STEELCASE INC"	"858155"	1995	66290	2006	66290	1	1995	2006	1
"FFP MARKETING INC"	"30243M"	1996	66292	2001	66292	1	1996	2001	
"HUSSMANN INTERNATIONAL INC"	"448110"	1995	66293	1999	66293	1	1995	1999	
"LADISH CO INC"	"505754"	1996	66300	2006	66300	2	1996	2006	1
"AEROCENTURY CORP"	"007737"	1997	66301	2006	66301	1	1997	2006	0
"800 TRAVEL SYSTEMS INC"	"282506"	1995	66305	2000	66305	1	1995	2000	
"OLD POINT FINANCIAL CORP"	"680194"	1999	66313	2006	66313	1	1999	2006	
"ROOMLINX INC"	"776382"	1999	66321	2004	66321	1	1999	2004	0
"ADVANCED SYSTEMS INTL INC"	"00757P"	1999	66322	2000	66322	1	1999	2000	
"INVESTOOLS INC"	"46145P"	1998	66325	2006	66325	1	1998	2006	0
"DESCARTES SYSTEMS GROUP INC"	"249906"	1996	66326	2006	66326	1	1996	2006	1
"AUTOTRADECENTER INC"	"05332Q"	1999	66334	2001	66334	1	1999	2001	0
"BANK OF MCKENNEY"	"063554"	2001	66336	2005	66336	1	2001	2005	
"NBG RADIO NETWORK INC"	"62873Q"	1998	66350	2001	66350	1	1998	2001	
"STANDARD AUTOMOTIVE CORP"	"853097"	1995	66352	2000	66352	1	1995	2000	
"W P CAREY & CO LLC"	"92930Y"	1995	66354	2006	66354	1	1995	2006	
"TAG-IT PACIFIC INC"	"873774"	1996	66360	2006	66360	1	1996	2006	
"ELDERTRUST"	"284560"	1998	66365	2002	66365	1	1998	2002	0
"ROCKWELL MED TECHNOLOGIES"	"774374"	1997	66366	2006	66366	1	1997	2006	
"DUANE READE INC"	"263578"	1995	66367	2003	66367	1	1995	2003	
"VERISIGN INC"	"92343E"	1995	66368	2005	66368	1	1995	2005	1
"INTEGRATED ELECTRICAL SVCS"	"45811E"	1996	66371	2006	66371	1	1996	2006	
"CARDIOME PHARMA CORP"	"14159U"	1999	66374	2006	66374	1	1999	2006	1
"TARPON COAST BANCORP INC"	"876217"	2001	66375	2004	66375	1	2001	2004	
"WORLD AM INC"	"98142E"	2000	66378	2005	66378	1	2000	2005	
"CAREER EDUCATION CORP"	"141665"	1995	66379	2006	66379	1	1995	2006	
"HAWKER PACIFIC AEROSPACE INC"	"420123"	1995	66381	2001	66381	1	1995	2001	
"SM&A CORP"	"78465D"	1996	66386	2006	66386	1	1996	2006	
"AQUAPENN SPRING WATER INC"	"03838X"	1996	66391	1998	66391	1	1996	1998	1
"CABOT INDUSTRIAL TRUST"	"127072"	1995	66392	2000	66392	1	1995	2000	
"MERCURY COMPUTER SYSTEMS INC"	"589378"	1996	66393	2006	66393	1	1996	2006	1
"REALAX SOFTWARE AG  -ADR"	"75603D"	1996	66395	1998	66395	1	1996	1998	0
"ARTISAN COMPONENTS INC"	"042923"	1996	66403	2004	66403	1	1996	2004	1
"ENERGYSOUTH INC"	"292970"	1997	66404	2006	66404	1	1997	2006	0
"GREAT PANTHER RESOURCES LTD"	"39115T"	2004	66405	2005	66405	1	2004	2005	
"ROYAL OLYMPIC CRUISE LINES"	"V7780Z"	1996	66407	2002	66407	1	1996	2002	
"USN COMMUNICATIONS INC"	"90336N"	1995	66409	1997	66409	1	1995	1997	
"MAREX INC"	"566536"	1999	66410	2001	66410	1	1999	2001	0
"CONDOR TECH SOLUTIONS INC"	"206772"	1996	66413	2001	66413	1	1996	2001	
"GLOBAL TELESYSTEMS INC"	"37936U"	1995	66414	2000	66414	1	1995	2000	
"HEADLANDS MORTGAGE CO"	"421980"	1996	66415	1998	66415	1	1996	1998	0
"VYSIS INC"	"928961"	1995	66416	2000	66416	1	1995	2000	1
"DISPATCH MANAGEMENT SVCS CP"	"254927"	1997	66418	1999	66418	1	1997	1999	
"CDNOW INC"	"125086"	1996	66423	1999	66423	1	1996	1999	0
"CRUSADER HOLDING CORP"	"228840"	1996	66424	2000	66424	1	1996	2000	0
"1-800 CONTACTS INC"	"681977"	1996	66425	2006	66425	1	1996	2006	
"SONUS CORP"	"835691"	1997	66426	2001	66426	1	1997	2001	
"TAM RESTAURANTS INC"	"874835"	1996	66428	2000	66428	1	1996	2000	
"ZTEST ELECTRONICS INC"	"989930"	1999	66429	2006	66429	1	1999	2006	0
"GEORGIA-PACIFIC CP  -CONSOL"	"37399X"	1950	66430	2000	66430	1	1950	2000	
"PROVINCE HEALTHCARE CO"	"743977"	1996	66435	2004	66435	1	1996	2004	
"MIDAS INC"	"595626"	1995	66438	2006	66438	1	1995	2006	
"CALMAR INC/DE"	"13126B"	1995	66439	1997	66439	2	1995	1997	
"TEKNI-PLEX INC"	"87910P"	1996	66440	2006	66440	1	1996	2006	1
"WORLDPAGES.COM INC"	"981922"	1997	66441	2000	66441	1	1997	2000	0
"ICON CMT CORP"	"450918"	1996	66443	1997	66443	1	1996	1997	1
"MED-EMERG INTERNATIONAL INC"	"583932"	1996	66445	2005	66445	1	1996	2005	0
"QUANTA SERVICES INC"	"74762E"	1996	66446	2006	66446	1	1996	2006	
"VISUAL NETWORKS INC"	"928444"	1996	66447	2004	66447	1	1996	2004	1
"ZAP"	"98912M"	1997	66448	2005	66448	1	1997	2005	1
"ASTROPOWER INC"	"04644A"	1995	66450	2001	66450	1	1995	2001	1
"BALANCED CARE CORP"	"057630"	1996	66451	2001	66451	1	1996	2001	
"CAPITAL AUTOMOTIVE REIT"	"139733"	1998	66452	2004	66452	1	1998	2004	
"ACCESS WORLDWIDE CMMNCTNS"	"004319"	1995	66454	2006	66454	1	1995	2006	
"FIRST CONSULTING GROUP INC"	"31986R"	1996	66455	2006	66455	1	1996	2006	
"SYMPHONIX DEVICES INC"	"871951"	1996	66459	2002	66459	1	1996	2002	1
"FREEDOM CHEMICAL CO"	"356371"	1995	66460	1996	66460	1	1995	1996	
"ELDER BEERMAN STORES CORP"	"284470"	1996	66465	2002	66465	2	1996	2002	
"MICROMUSE INC"	"595094"	1997	66468	2005	66468	1	1997	2005	1
"RICHMOND COUNTY FINL CORP"	"764556"	1996	66476	2000	66476	1	1996	2000	
"SFX ENTERTAINMENT INC"	"784178"	1996	66477	1999	66477	1	1996	1999	
"KNOWLEDGEMAX INC"	"49925F"	2000	66478	2001	66478	1	2000	2001	0
"BMJ MEDICAL MANAGEMENT INC"	"055950"	1996	66479	1997	66479	1	1996	1997	
"INTL MENU SOLUTIONS CORP"	"45985T"	1998	66480	1999	66480	1	1998	1999	
"AQUAPRO CORP"	"037940"	1999	66482	2002	66482	1	1999	2002	1
"IBSG INTERNATIONAL INC"	"449236"	2003	66483	2006	66483	1	2003	2006	
"ECB BANCORP INC"	"268253"	1999	66484	2006	66484	1	1999	2006	
"GENEVA FINANCIAL CORP"	"372056"	1995	66487	2003	66487	1	1995	2003	
"AMSTAR FINANCIAL SERVICES"	"03217M"	1999	66490	2002	66490	1	1999	2002	
"NUTRACEUTICAL INTL CORP"	"67060Y"	1996	66496	2006	66496	1	1996	2006	
"PROBEX CORP"	"742670"	1999	66497	2002	66497	1	1999	2002	1
"CITYBANK"	"17770A"	1998	66503	2005	66503	1	1998	2005	0
"COLONY BANKCORP INC"	"19623P"	1998	66504	2006	66504	1	1998	2006	
"DOUBLECLICK INC"	"258609"	1996	66507	2004	66507	1	1996	2004	1
"CANO PETROLEUM INC"	"137801"	2004	66515	2006	66515	1	2004	2006	
"GLOBALDIGITALCOMMERCE.COM"	"37939R"	1997	66518	1999	66518	1	1997	1999	0
"GENESIS MICROCHIP INC"	"37184C"	1995	66519	2006	66519	1	1995	2006	1
"SHOE PAVILION INC"	"824894"	1996	66526	2006	66526	1	1996	2006	
"DECOMA INTL INC  -CL A"	"24359C"	1996	66529	2003	66529	1	1996	2003	1
"DOCUCORP INTERNATIONAL INC"	"255911"	1997	66530	2006	66530	1	1997	2006	0
"PONTOTOC PRODUCTION INC"	"732763"	1998	66531	2000	66531	1	1998	2000	0
"RUBBER TECHNOLOGY INTL INC"	"781086"	2001	66532	2002	66532	1	2001	2002	
"REPUBLIC BANKING CORP/FL"	"760322"	1996	66543	1998	66543	1	1996	1998	
"ASSOCIATED MATERIALS INC"	"045709"	1996	66544	2001	66544	1	1996	2001	1
"COMPASS INTL SERVICES CORP"	"20450K"	1996	66546	1998	66546	1	1996	1998	
"VYTA CORP"	"91845R"	1999	66552	2006	66552	1	1999	2006	
"CHAPMAN HOLDINGS INC"	"159516"	1996	66563	1999	66563	1	1996	1999	
"ENTROPIN INC"	"293844"	1998	66564	2005	66564	1	1998	2005	1
"LIFEPOINT INC"	"53215R"	1997	66571	2003	66571	1	1997	2003	1
"EXTENDED SYSTEMS INC"	"301973"	1997	66582	2005	66582	1	1997	2005	1
"PC CONNECTION INC"	"69318J"	1996	66586	2006	66586	1	1996	2006	1
"WALL STREET STRATEGIES CORP"	"932089"	2000	66587	2001	66587	1	2000	2001	
"SURMODICS INC"	"868873"	1996	66588	2006	66588	1	1996	2006	1
"GIVEMEPOWER CORP"	"376366"	2002	66589	2006	66589	1	2002	2006	0
"VIAGRAFIX CORP"	"925909"	1996	66590	1998	66590	1	1996	1998	0
"PUBLIC SERVICE CO OF COLO"	"744448"	1951	66591	2006	66591	1	1951	2006	
"NEW CENTURY ENERGY CORP"	"64360E"	2000	66596	2006	66596	1	2000	2006	
"UNITED SEC BANCSHARES INC"	"911459"	1999	66597	2006	66597	1	1999	2006	
"WADDELL&REED FINL INC  -CL A"	"930059"	1996	66599	2006	66599	1	1996	2006	0
"COMPX INTERNATIONAL INC"	"20563P"	1996	66602	2006	66602	1	1996	2006	1
"BIRNER DENTAL MGMT SVCS INC"	"091283"	1996	66610	2006	66610	1	1996	2006	0
"ALLERGAN SPCLTY THERAPEUTICS"	"018494"	1998	66616	2000	66616	1	1998	2000	1
"CHAMPNSHIP AUTO RACING TEAM"	"158711"	1996	66617	2004	66617	1	1996	2004	
"UTD INVESTORS REALTY TRUST"	"910741"	1996	66623	2000	66623	1	1996	2000	
"TUCSON ELECTRIC POWER CO"	"898813"	1951	66624	2006	66624	1	1951	2006	
"ACSYS INC"	"00087X"	1996	66625	1999	66625	1	1996	1999	1
"ESG RE LTD"	"G31215"	1995	66628	2005	66628	1	1995	2005	
"JINPAN INTERNATIONAL LTD"	"G5138L"	1996	66629	2006	66629	1	1996	2006	0
"MERGE TECHNOLOGIES INC"	"589981"	1995	66630	2006	66630	1	1995	2006	1
"MILLER EXPLORATION CO"	"600533"	1995	66631	2002	66631	1	1995	2002	
"BNC MORTGAGE INC"	"05561Y"	1996	66634	1999	66634	1	1996	1999	
"ESOFT INC"	"296904"	1997	66636	2001	66636	1	1997	2001	1
"VLASIC FOODS INTERNATIONAL"	"928559"	1996	66643	2000	66643	1	1996	2000	1
"CSK AUTO CORP"	"125965"	1996	66646	2005	66646	1	1996	2005	
"COWLITZ BANCORPORATION"	"223767"	1998	66648	2006	66648	1	1998	2006	0
"PACIFICNET INC"	"69511V"	1997	66649	2005	66649	1	1997	2005	0
"AQUAMATRIX INC"	"03841P"	1999	66651	2005	66651	1	1999	2005	0
"ANWORTH MTG ASSET CORP"	"037347"	1998	66654	2006	66654	1	1998	2006	0
"BOLLE INC"	"097937"	1996	66655	1998	66655	1	1996	1998	1
"COMMAND SYSTEMS INC"	"200903"	1996	66656	1999	66656	1	1996	1999	
"DSET CORP"	"262504"	1996	66657	2001	66657	1	1996	2001	1
"LJL BIOSYSTEMS INC"	"501873"	1996	66658	1999	66658	1	1996	1999	1
"MEDI-HUT CO INC"	"58438C"	1999	66659	2001	66659	1	1999	2001	1
"TOUSA INC"	"872962"	1996	66660	2006	66660	1	1996	2006	0
"RELTEC CORP"	"759527"	1996	66662	1998	66662	1	1996	1998	1
"GRAND COURT LIFESTYLES INC"	"385379"	1996	66666	1998	66666	1	1996	1998	
"INTEGRATED SENSOR SOLUTIONS"	"45814M"	1995	66667	1998	66667	1	1995	1998	1
"GOURMET GROUP INC"	"38356Q"	2001	66670	2004	66670	1	2001	2004	
"CAVALRY BANCORP INC"	"149547"	1999	66672	2005	66672	1	1999	2005	0
"INDEPENDENCE CMNTY BK CORP"	"453414"	1996	66673	2005	66673	1	1996	2005	
"XPONENTIAL INC"	"98415T"	1996	66675	2006	66675	1	1996	2006	0
"STEAKHOUSE PARTNERS INC"	"857875"	1997	66680	2006	66680	1	1997	2006	
"AMERICAN SAFETY INS HLDG LTD"	"G02995"	1995	66681	2006	66681	1	1995	2006	
"GSV INC"	"36230D"	1997	66682	2005	66682	1	1997	2005	
"CORGENIX MEDICAL CORP"	"218724"	2000	66683	2006	66683	1	2000	2006	0
"SODEXHO MARRIOTT SVCS INC"	"833793"	1999	66684	2000	66684	1	1999	2000	
"VASCO DATA SEC INTL INC"	"92230Y"	1998	66686	2006	66686	1	1998	2006	
"ANTHRACITE CAPITAL INC"	"037023"	1998	66688	2006	66688	1	1998	2006	0
"CPS SYSTEMS INC"	"126162"	1997	66689	1998	66689	1	1997	1998	
"ILINC COMMUNICATIONS INC"	"451724"	1997	66690	2005	66690	1	1997	2005	0
"AGRIBRANDS INTERNATIONAL INC"	"00849R"	1996	66691	2000	66691	1	1996	2000	0
"TUCKER ANTHONY SUTRO"	"898647"	1996	66695	2000	66695	1	1996	2000	0
"FUNDTECH LTD"	"M47095"	1996	66696	2006	66696	1	1996	2006	0
"INOVIO BIOMEDICAL CORP"	"45773H"	1997	66697	2006	66697	1	1997	2006	
"CURAGEN CORP"	"23126R"	1996	66698	2006	66698	1	1996	2006	1
"COMCAST CABLE COMMUNICATIONS"	"20029P"	1997	66704	2001	66704	1	1997	2001	
"JITNEY JUNGLE STORES OF AMER"	"47758R"	1996	66707	1998	66707	1	1996	1998	0
"BROADCOM CORP  -CL A"	"111320"	1996	66708	2006	66708	1	1996	2006	1
"INGENUUS CORP"	"456846"	1996	66713	2001	66713	1	1996	2001	1
"TCI COMMUNICATIONS INC"	"872287"	1995	66714	1997	66714	1	1995	1997	
"ZIFF-DAVIS INC"	"989511"	1996	66716	1999	148370	1	1996	1999	1
"MOBIUS MGMT SYSTEMS INC"	"606925"	1996	66723	2006	66723	1	1996	2006	1
"FRISBY TECHNOLOGIES INC"	"358743"	1997	66725	2001	66725	1	1997	2001	1
"APPLIED NEUROSOLUTIONS INC"	"03823Y"	1996	66726	2006	66726	1	1996	2006	0
"SONOSITE INC"	"83568G"	1998	66728	2006	66728	1	1998	2006	1
"W3 GROUP INC"	"92934W"	1997	66730	2004	66730	1	1997	2004	
"FEDERATED INVESTORS INC"	"314211"	1996	66731	2006	66731	1	1996	2006	
"IRIDIUM LLC"	"46268K"	1996	66732	1998	66732	1	1996	1998	1
"GRANDE COMMUNICATIONS HLDGS"	"38699Z"	2004	66866	2005	66866	1	2004	2005	
"ALTANA AG  -ADR"	"02143N"	2000	100004	2005	100004	1	2000	2005	1
"ALLIED DOMECQ PLC  -ADR"	"019121"	2001	100011	2004	100011	1	2001	2004	1
"SANYO ELECTRIC CO LTD  -ADR"	"803038"	1989	100039	2004	100039	1	1989	2004	1
"HOECHST AG  -ADR"	"434390"	1994	100049	1998	100049	1	1994	1998	1
"REED ELSEVIER NV  -ADR"	"758204"	1993	100075	2005	100338	-1			1
"BAYER AG  -ADR"	"072730"	1993	100080	2006	100080	1	1993	2006	1
"BUNZL PLC  -ADR"	"120738"	1997	100095	2006	100095	1	1997	2006	1
"DEUTSCHE LUFTHANSA AG  -ADR"	"251561"	2001	100103	2005	100103	1	2001	2005	1
"MARCONI CORP PLC  -ADR"	"56630M"	1998	100114	2004	100114	1	1998	2004	1
"TATE & LYLE PLC  -ADR"	"876570"	2000	100135	2005	100135	1	2000	2005	1
"SANTOS LTD  -ADR"	"803021"	1991	100165	2006	100165	1	1991	2006	
"BUFFELSFONTEIN GOLD MNG -ADR"	"119871"	1989	100172	1995	100172	1	1989	1995	0
"AMCOR LTD  -ADR"	"02341R"	1990	100243	2006	100243	1	1990	2006	1
"ADVANTEST CORP  -ADR"	"00762U"	1999	100245	2005	100245	1	1999	2005	1
"REED ELSEVIER PLC  -ADR"	"758205"	1993	100338	2006	100338	1	1993	2006	1
"DAIEI INC  -ADR"	"233798"	1988	100384	1999	100384	1	1988	1999	1
"SPIRENT COMMUNICATIONS  -ADR"	"84856M"	1999	100401	2005	100401	1	1999	2005	1
"WESTERN DEEP LEVELS  -ADR"	"958077"	1992	100407	1995	100407	1	1992	1995	0
"EISAI CO LTD  -ADR"	"282579"	2000	100418	2004	100418	1	2000	2004	1
"AMERSHAM PLC  -ADR"	"030719"	1996	100423	2002	100423	1	1996	2002	1
"JARDINE MATHESON HLDGS -ADR"	"471115"	2000	100424	2005	100424	1	2000	2005	
"SASOL LTD  -ADR"	"803866"	1989	100465	2006	100465	1	1989	2006	1
"JAMES HARDIE INDS NV  -ADR"	"47030M"	1999	100477	2005	100477	1	1999	2005	
"LUCASVARITY PLC  -ADR"	"549395"	1997	100528	1998	100528	1	1997	1998	1
"SUEZ  -ADR"	"864686"	1999	100557	2005	100557	1	1999	2005	1
"ENTERPRISE OIL PLC  -ADR"	"293779"	1989	100571	2001	100571	1	1989	2001	1
"PEARSON PLC  -ADR"	"705015"	1998	100572	2005	100572	1	1998	2005	
"LOREAL CO  -ADR"	"502117"	1999	100581	2005	100581	1	1999	2005	1
"ALLIANCE BOOTS PLC -ADR"	"018532"	2000	100587	2005	100587	1	2000	2005	1
"E.ON AG  -ADR"	"268780"	1996	100590	2006	100590	1	1996	2006	
"CORPORATE EXPRESS NV -ADR"	"21989G"	1999	100599	2006	100599	1	1999	2006	
"CONTINENTAL AG  -ADR"	"210771"	2000	100609	2005	100609	1	2000	2005	1
"WOLSELEY PLC  -ADR"	"97786P"	1999	100644	2006	100644	1	1999	2006	0
"SHARP CORP  -ADR"	"819882"	2000	100699	2005	100699	1	2000	2005	1
"AUTOMATED SEC HLDGS  -ADR"	"052877"	1991	100709	1995	100709	1	1991	1995	
"VOLKSWAGEN AG  -ADR"	"928662"	2001	100737	2006	100737	1	2001	2006	1
"KINGFISHER PLC  -ADR"	"495724"	2001	100760	2005	100760	1	2001	2005	
"DELHAIZE GROUP SA  -ADR"	"29759W"	1999	100781	2005	100781	2	1999	2005	0
"JEFFERSON SMURFIT PLC  -ADR"	"47508W"	1994	100806	2001	100806	1	1994	2001	1
"ADECCO SA  -ADR"	"006754"	1994	100862	2006	100862	1	1994	2006	0
"VNU NV  -ADR"	"92856P"	2001	100873	2005	100873	1	2001	2005	
"RWE AG VORMA  -ADR"	"74975E"	2002	100953	2005	100953	1	2002	2005	0
"SWEDISH MATCH AB  -ADR"	"870309"	1995	100956	2003	100956	1	1995	2003	1
"STORA ENSO CORP  -ADR"	"86210M"	1999	101020	2006	101020	1	1999	2006	1
"BODY SHOP INTL PLC  -ADR"	"096895"	1994	101050	2000	101050	1	1994	2000	1
"SCHERING AG  -ADR"	"806585"	1999	101076	2005	9459	-1			1
"CHEUNG KONG HLDGS LTD  -ADR"	"166744"	2000	101088	2006	101088	1	2000	2006	
"BOUYGUES OFFSHORE SA  -ADR"	"102112"	1995	101096	2001	101096	1	1995	2001	
"SEMA PLC  -ADR"	"81661R"	1998	101117	1999	101117	1	1998	1999	1
"ISS INTL SVC SYS A/S  -ADR B"	"450308"	1993	101153	1999	101153	1	1993	1999	
"AIR LIQUIDE SA  -ADR"	"009126"	2000	101202	2006	101202	1	2000	2006	1
"SANOFI-AVENTIS  -ADR"	"80105N"	2000	101204	2006	101204	2	2000	2006	1
"HAVAS  -ADR"	"419313"	1998	101206	2005	101206	1	1998	2005	0
"FISHER & PAYKEL HEALTH  -ADS"	"33774M"	1999	101256	2001	101256	1	1999	2001	1
"VIVENDI -ADR"	"92851S"	1999	101264	2005	101264	1	1999	2005	0
"PETROFINA SA  -ADR"	"716485"	1996	101289	1997	101289	1	1996	1997	1
"PUBLICIS GROUPE SA  -ADR"	"74463M"	1998	101292	2006	101292	1	1998	2006	0
"NOVARTIS AG  -ADR"	"66987V"	1996	101310	2006	101310	1	1996	2006	1
"SMITH & NEPHEW PLC  -ADR"	"83175M"	1990	101317	2006	101317	1	1990	2006	1
"ALCATEL-LUCENT -ADR"	"013904"	1990	101352	2006	101352	1	1990	2006	1
"WOLTERS KLUWER NV  -ADR"	"977874"	1998	101361	2005	101361	1	1998	2005	1
"NYCOMED ASA  -ADR B"	"670662"	1988	101397	1996	101397	1	1988	1996	1
"ABB-ASEA BROWN BOV GRP  -ADR"	"00299Y"	1995	101410	1999	210418	-1			1
"AIR FRANCE-KLM  -ADR"	"009119"	2002	101475	2005	101475	1	2002	2005	
"SAGA PETROLEUM ASA  -ADR"	"786609"	1994	101559	1998	101559	1	1994	1998	
"PALMER TUBE MILLS LTD  -ADR"	"697029"	1989	101648	1993	101648	1	1989	1993	1
"SAES GETTERS SPA  -ADR"	"786362"	1995	101689	2002	101689	1	1995	2002	1
"UPM-KYMMENE CORP  -ADR"	"915436"	1998	101718	2006	101718	1	1998	2006	1
"ENODIS PLC  -ADR"	"293491"	1999	101936	2004	101936	1	1999	2004	0
"AS DAMPSKIBSSELSKABT TRM-ADR"	"00208W"	2000	101973	2006	101973	1	2000	2006	0
"MERCK SERONO SA -ADR"	"589345"	1998	102045	2005	102045	1	1998	2005	1
"SODEXHO ALLIANCE SA  -ADR"	"833792"	2001	102089	2006	102089	1	2001	2006	
"BLYVOORUITZICHT GOLD  -ADR"	"096563"	1989	102254	1994	102254	1	1989	1994	0
"HARMONY GOLD MINING LTD -ADR"	"413216"	1995	102341	2006	102341	1	1995	2006	
"METSO CORP  -ADR"	"592671"	1995	102345	2006	102345	1	1995	2006	1
"HIGHVELD STL & VANADIUM -ADR"	"431232"	1989	102412	2005	102412	1	1989	2005	1
"SAPPI LTD  -ADR"	"803069"	1996	102422	2006	102422	1	1996	2006	1
"NINTENDO CO LTD  -ADR"	"654445"	2000	102450	2005	102450	1	2000	2005	1
"ST HELENA GOLD MINES  -ADR"	"789670"	1988	102482	1995	102482	1	1988	1995	
"VALEO SA  -ADR"	"919134"	2000	102523	2005	102523	1	2000	2005	1
"NCL HOLDINGS ASA  -ADR"	"628853"	1998	102534	1999	102534	1	1998	1999	
"DANKA BUSINESS SYS PLC  -ADR"	"236277"	1990	102617	2005	102617	1	1990	2005	0
"MERANT PLC  -ADR"	"587336"	1988	102690	2002	102690	1	1988	2002	0
"LOGITECH INTL SA"	"H50430"	1994	102696	2006	102696	1	1994	2006	1
"UNITED UTILITIES PLC  -ADR"	"91311Q"	1995	102704	2005	102704	1	1995	2005	1
"CGG VERITAS -ADR"	"204386"	1996	102983	2005	102983	1	1996	2005	
"PLACER PACIFIC LTD  -ADR"	"726078"	1989	103085	1996	103085	1	1989	1996	
"POWERGEN PLC  -ADR"	"738905"	1993	103123	2001	103123	1	1993	2001	0
"INTL POWER PLC  -ADR"	"46018M"	1994	103124	2006	103124	1	1994	2006	1
"NORWEB PLC  -ADR"	"669344"	1994	103149	1994	103149	1	1994	1994	1
"PECHINEY  -ADR"	"705151"	1994	103159	2003	103159	1	1994	2003	1
"MEMTEC LTD  -ADR"	"586265"	1992	103307	1997	103307	1	1992	1997	1
"SCOTTISH POWER PLC  -ADR"	"81013T"	1996	103341	2005	103341	1	1996	2005	
"SCOTTISH & SO ENRGY  PLC-ADR"	"81012K"	2001	103342	2005	103342	1	2001	2005	
"SAP AG  -ADR"	"803054"	1996	103487	2006	103487	1	1996	2006	1
"POSCO  -ADR"	"693483"	1992	104598	2005	104598	1	1992	2005	1
"TELECOM CP NEW ZEALAND  -ADR"	"879278"	1990	104831	2006	104831	1	1990	2006	
"PROTHERICS PLC -ADR"	"743707"	2003	104850	2005	104850	1	2003	2005	1
"VERNALIS PLC  -ADR"	"92431M"	1990	104904	2006	104904	1	1990	2006	1
"CEMEX SAB DE CV -ADR"	"151290"	1992	105089	2006	105089	1	1992	2006	1
"WAL MART DE MEXICO SA   -ADR"	"93114W"	1993	105104	2006	105104	1	1993	2006	
"DELPHI INTERNATIONAL LTD"	"G2706W"	1998	105126	2000	105126	1	1998	2000	
"CREATOR CAPITAL LTD"	"G2519P"	1992	105132	2005	105132	1	1992	2005	
"INTERNATIONAL BRIQUETTES HLD"	"G4821Q"	1997	105133	2002	105133	1	1997	2002	
"NOGA ELECTRO-MECHANICAL INDS"	"M75135"	1996	105156	2001	105156	1	1996	2001	
"MARX TOYS & ENTERTAINMENT CP"	"573864"	1998	105317	2003	105317	1	1998	2003	
"AMBIENT CORP"	"02318N"	1999	105346	2006	105346	1	1999	2006	1
"ATSI COMMUNICATIONS INC"	"00209G"	1998	105364	2006	105364	1	1998	2006	
"AMERICAN TOWER CORP"	"029912"	1996	105365	2006	105365	1	1996	2006	
"AMERICASBANK CORP"	"03061G"	2003	105369	2006	105369	1	2003	2006	0
"AMERIKING INC"	"03071G"	1999	105370	2001	105370	1	1999	2001	0
"ANOORAQ RESOURCES CORP"	"03633E"	2002	105393	2006	105393	1	2002	2006	0
"ANVIL HOLDINGS INC"	"037344"	1996	105397	2005	105397	1	1996	2005	
"ASIAN STAR DEVELOPMENT INC"	"04517C"	1999	105441	2001	105441	1	1999	2001	
"EMUSIC.COM INC"	"292476"	1999	105456	2000	105456	1	1999	2000	0
"MICROMEM TECHNOLOGIES INC"	"59509P"	2001	105478	2006	105478	1	2001	2006	1
"BPI ENERGY HOLDINGS INC"	"055934"	2003	105512	2006	105512	1	2003	2006	
"SIERRA BANCORP/CA"	"82620P"	1998	105538	2006	105538	1	1998	2006	
"BAY ST BANCORP INC"	"072611"	1998	105559	2002	105559	1	1998	2002	
"BIOSANTE PHARMACEUTICALS INC"	"09065V"	2000	105574	2006	105574	1	2000	2006	1
